"STATION","DATE","TAVG"
"USW00024234","2001-04-01","44"
"USW00024234","2001-04-02","43"
"USW00024234","2001-04-03","42"
"USW00024234","2001-04-04","46"
"USW00024234","2001-04-05","47"
"USW00024234","2001-04-06","45"
"USW00024234","2001-04-07","46"
"USW00024234","2001-04-08","44"
"USW00024234","2001-04-09","46"
"USW00024234","2001-04-10","43"
"USW00024234","2001-04-11","47"
"USW00024234","2001-04-12","44"
"USW00024234","2001-04-13","46"
"USW00024234","2001-04-14","46"
"USW00024234","2001-04-15","53"
"USW00024234","2001-04-16","57"
"USW00024234","2001-04-17","52"
"USW00024234","2001-04-18","51"
"USW00024234","2001-04-19","51"
"USW00024234","2001-04-20","53"
"USW00024234","2001-04-21","51"
"USW00024234","2001-04-22","49"
"USW00024234","2001-04-23","55"
"USW00024234","2001-04-24","61"
"USW00024234","2001-04-25","61"
"USW00024234","2001-04-26","59"
"USW00024234","2001-04-27","54"
"USW00024234","2001-04-28","49"
"USW00024234","2001-04-29","43"
"USW00024234","2001-04-30","50"
"USW00024234","2001-05-01","49"
"USW00024234","2001-05-02","51"
"USW00024234","2001-05-03","50"
"USW00024234","2001-05-04","53"
"USW00024234","2001-05-05","49"
"USW00024234","2001-05-06","52"
"USW00024234","2001-05-07","56"
"USW00024234","2001-05-08","53"
"USW00024234","2001-05-09","53"
"USW00024234","2001-05-10","55"
"USW00024234","2001-05-11","59"
"USW00024234","2001-05-12","60"
"USW00024234","2001-05-13","58"
"USW00024234","2001-05-14","52"
"USW00024234","2001-05-15","55"
"USW00024234","2001-05-16","54"
"USW00024234","2001-05-17","50"
"USW00024234","2001-05-18","56"
"USW00024234","2001-05-19","53"
"USW00024234","2001-05-20","55"
"USW00024234","2001-05-21","62"
"USW00024234","2001-05-22","69"
"USW00024234","2001-05-23","71"
"USW00024234","2001-05-24","63"
"USW00024234","2001-05-25","64"
"USW00024234","2001-05-26","64"
"USW00024234","2001-05-27","61"
"USW00024234","2001-05-28","53"
"USW00024234","2001-05-29","54"
"USW00024234","2001-05-30","60"
"USW00024234","2001-05-31","68"
"USW00024234","2001-06-01","57"
"USW00024234","2001-06-02","54"
"USW00024234","2001-06-03","53"
"USW00024234","2001-06-04","54"
"USW00024234","2001-06-05","56"
"USW00024234","2001-06-06","60"
"USW00024234","2001-06-07","65"
"USW00024234","2001-06-08","66"
"USW00024234","2001-06-09","58"
"USW00024234","2001-06-10","57"
"USW00024234","2001-06-11","51"
"USW00024234","2001-06-12","54"
"USW00024234","2001-06-13","59"
"USW00024234","2001-06-14","58"
"USW00024234","2001-06-15","59"
"USW00024234","2001-06-16","59"
"USW00024234","2001-06-17","59"
"USW00024234","2001-06-18","61"
"USW00024234","2001-06-19","66"
"USW00024234","2001-06-20","69"
"USW00024234","2001-06-21","69"
"USW00024234","2001-06-22","61"
"USW00024234","2001-06-23","59"
"USW00024234","2001-06-24","56"
"USW00024234","2001-06-25","59"
"USW00024234","2001-06-26","65"
"USW00024234","2001-06-27","64"
"USW00024234","2001-06-28","61"
"USW00024234","2001-06-29","62"
"USW00024234","2001-06-30","63"
"USW00024234","2001-07-01","63"
"USW00024234","2001-07-02","67"
"USW00024234","2001-07-03","70"
"USW00024234","2001-07-04","69"
"USW00024234","2001-07-05","63"
"USW00024234","2001-07-06","64"
"USW00024234","2001-07-07","64"
"USW00024234","2001-07-08","68"
"USW00024234","2001-07-09","71"
"USW00024234","2001-07-10","70"
"USW00024234","2001-07-11","69"
"USW00024234","2001-07-12","67"
"USW00024234","2001-07-13","60"
"USW00024234","2001-07-14","62"
"USW00024234","2001-07-15","57"
"USW00024234","2001-07-16","60"
"USW00024234","2001-07-17","63"
"USW00024234","2001-07-18","62"
"USW00024234","2001-07-19","67"
"USW00024234","2001-07-20","66"
"USW00024234","2001-07-21","62"
"USW00024234","2001-07-22","66"
"USW00024234","2001-07-23","68"
"USW00024234","2001-07-24","67"
"USW00024234","2001-07-25","68"
"USW00024234","2001-07-26","65"
"USW00024234","2001-07-27","62"
"USW00024234","2001-07-28","60"
"USW00024234","2001-07-29","63"
"USW00024234","2001-07-30","65"
"USW00024234","2001-07-31","61"
"USW00024234","2001-08-01","63"
"USW00024234","2001-08-02","69"
"USW00024234","2001-08-03","66"
"USW00024234","2001-08-04","65"
"USW00024234","2001-08-05","66"
"USW00024234","2001-08-06","70"
"USW00024234","2001-08-07","68"
"USW00024234","2001-08-08","68"
"USW00024234","2001-08-09","74"
"USW00024234","2001-08-10","75"
"USW00024234","2001-08-11","69"
"USW00024234","2001-08-12","72"
"USW00024234","2001-08-13","68"
"USW00024234","2001-08-14","66"
"USW00024234","2001-08-15","66"
"USW00024234","2001-08-16","62"
"USW00024234","2001-08-17","65"
"USW00024234","2001-08-18","65"
"USW00024234","2001-08-19","65"
"USW00024234","2001-08-20","65"
"USW00024234","2001-08-21","62"
"USW00024234","2001-08-22","62"
"USW00024234","2001-08-23","61"
"USW00024234","2001-08-24","63"
"USW00024234","2001-08-25","64"
"USW00024234","2001-08-26","67"
"USW00024234","2001-08-27","65"
"USW00024234","2001-08-28","68"
"USW00024234","2001-08-29","68"
"USW00024234","2001-08-30","68"
"USW00024234","2001-08-31","67"
"USW00024234","2001-09-01","64"
"USW00024234","2001-09-02","64"
"USW00024234","2001-09-03","62"
"USW00024234","2001-09-04","61"
"USW00024234","2001-09-05","60"
"USW00024234","2001-09-06","58"
"USW00024234","2001-09-07","62"
"USW00024234","2001-09-08","63"
"USW00024234","2001-09-09","64"
"USW00024234","2001-09-10","63"
"USW00024234","2001-09-11","65"
"USW00024234","2001-09-12","65"
"USW00024234","2001-09-13","66"
"USW00024234","2001-09-14","67"
"USW00024234","2001-09-15","65"
"USW00024234","2001-09-16","56"
"USW00024234","2001-09-17","57"
"USW00024234","2001-09-18","60"
"USW00024234","2001-09-19","61"
"USW00024234","2001-09-20","60"
"USW00024234","2001-09-21","62"
"USW00024234","2001-09-22","66"
"USW00024234","2001-09-23","66"
"USW00024234","2001-09-24","60"
"USW00024234","2001-09-25","61"
"USW00024234","2001-09-26","55"
"USW00024234","2001-09-27","53"
"USW00024234","2001-09-28","56"
"USW00024234","2001-09-29","60"
"USW00024234","2001-09-30","60"
"USW00024234","2001-10-01","59"
"USW00024234","2001-10-02","55"
"USW00024234","2001-10-03","57"
"USW00024234","2001-10-04","61"
"USW00024234","2001-10-05","58"
"USW00024234","2001-10-06","57"
"USW00024234","2001-10-07","54"
"USW00024234","2001-10-08","54"
"USW00024234","2001-10-09","53"
"USW00024234","2001-10-10","49"
"USW00024234","2001-10-11","54"
"USW00024234","2001-10-12","54"
"USW00024234","2001-10-13","54"
"USW00024234","2001-10-14","54"
"USW00024234","2001-10-15","55"
"USW00024234","2001-10-16","51"
"USW00024234","2001-10-17","49"
"USW00024234","2001-10-18","50"
"USW00024234","2001-10-19","53"
"USW00024234","2001-10-20","48"
"USW00024234","2001-10-21","50"
"USW00024234","2001-10-22","53"
"USW00024234","2001-10-23","53"
"USW00024234","2001-10-24","48"
"USW00024234","2001-10-25","52"
"USW00024234","2001-10-26","54"
"USW00024234","2001-10-27","43"
"USW00024234","2001-10-28","42"
"USW00024234","2001-10-29","46"
"USW00024234","2001-10-30","52"
"USW00024234","2001-10-31","52"
"USW00024234","2001-11-01","53"
"USW00024234","2001-11-02","51"
"USW00024234","2001-11-03","51"
"USW00024234","2001-11-04","51"
"USW00024234","2001-11-05","45"
"USW00024234","2001-11-06","45"
"USW00024234","2001-11-07","47"
"USW00024234","2001-11-08","46"
"USW00024234","2001-11-09","46"
"USW00024234","2001-11-10","47"
"USW00024234","2001-11-11","50"
"USW00024234","2001-11-12","53"
"USW00024234","2001-11-13","53"
"USW00024234","2001-11-14","58"
"USW00024234","2001-11-15","54"
"USW00024234","2001-11-16","50"
"USW00024234","2001-11-17","46"
"USW00024234","2001-11-18","47"
"USW00024234","2001-11-19","53"
"USW00024234","2001-11-20","54"
"USW00024234","2001-11-21","51"
"USW00024234","2001-11-22","48"
"USW00024234","2001-11-23","45"
"USW00024234","2001-11-24","45"
"USW00024234","2001-11-25","42"
"USW00024234","2001-11-26","43"
"USW00024234","2001-11-27","42"
"USW00024234","2001-11-28","40"
"USW00024234","2001-11-29","45"
"USW00024234","2001-11-30","44"
"USW00024234","2001-12-01","48"
"USW00024234","2001-12-02","41"
"USW00024234","2001-12-03","42"
"USW00024234","2001-12-04","41"
"USW00024234","2001-12-05","40"
"USW00024234","2001-12-06","44"
"USW00024234","2001-12-07","44"
"USW00024234","2001-12-08","47"
"USW00024234","2001-12-09","40"
"USW00024234","2001-12-10","40"
"USW00024234","2001-12-11","40"
"USW00024234","2001-12-12","41"
"USW00024234","2001-12-13","49"
"USW00024234","2001-12-14","43"
"USW00024234","2001-12-15","44"
"USW00024234","2001-12-16","49"
"USW00024234","2001-12-17","41"
"USW00024234","2001-12-18","41"
"USW00024234","2001-12-19","41"
"USW00024234","2001-12-20","41"
"USW00024234","2001-12-21","40"
"USW00024234","2001-12-22","41"
"USW00024234","2001-12-23","40"
"USW00024234","2001-12-24","40"
"USW00024234","2001-12-25","37"
"USW00024234","2001-12-26","38"
"USW00024234","2001-12-27","46"
"USW00024234","2001-12-28","46"
"USW00024234","2001-12-29","42"
"USW00024234","2001-12-30","42"
"USW00024234","2001-12-31","46"
"USW00024234","2002-01-01","45"
"USW00024234","2002-01-02","49"
"USW00024234","2002-01-03","47"
"USW00024234","2002-01-04","49"
"USW00024234","2002-01-05","49"
"USW00024234","2002-01-06","51"
"USW00024234","2002-01-07","59"
"USW00024234","2002-01-08","52"
"USW00024234","2002-01-09","48"
"USW00024234","2002-01-10","46"
"USW00024234","2002-01-11","51"
"USW00024234","2002-01-12","48"
"USW00024234","2002-01-13","41"
"USW00024234","2002-01-14","41"
"USW00024234","2002-01-15","41"
"USW00024234","2002-01-16","39"
"USW00024234","2002-01-17","42"
"USW00024234","2002-01-18","41"
"USW00024234","2002-01-19","43"
"USW00024234","2002-01-20","45"
"USW00024234","2002-01-21","40"
"USW00024234","2002-01-22","41"
"USW00024234","2002-01-23","42"
"USW00024234","2002-01-24","46"
"USW00024234","2002-01-25","41"
"USW00024234","2002-01-26","37"
"USW00024234","2002-01-27","34"
"USW00024234","2002-01-28","35"
"USW00024234","2002-01-29","34"
"USW00024234","2002-01-30","39"
"USW00024234","2002-01-31","42"
"USW00024234","2002-02-01","44"
"USW00024234","2002-02-02","43"
"USW00024234","2002-02-03","43"
"USW00024234","2002-02-04","42"
"USW00024234","2002-02-05","42"
"USW00024234","2002-02-06","47"
"USW00024234","2002-02-07","43"
"USW00024234","2002-02-08","44"
"USW00024234","2002-02-09","45"
"USW00024234","2002-02-10","44"
"USW00024234","2002-02-11","41"
"USW00024234","2002-02-12","40"
"USW00024234","2002-02-13","38"
"USW00024234","2002-02-14","41"
"USW00024234","2002-02-15","48"
"USW00024234","2002-02-16","46"
"USW00024234","2002-02-17","45"
"USW00024234","2002-02-18","48"
"USW00024234","2002-02-19","46"
"USW00024234","2002-02-20","44"
"USW00024234","2002-02-21","51"
"USW00024234","2002-02-22","50"
"USW00024234","2002-02-23","42"
"USW00024234","2002-02-24","38"
"USW00024234","2002-02-25","40"
"USW00024234","2002-02-26","43"
"USW00024234","2002-02-27","37"
"USW00024234","2002-02-28","41"
"USW00024234","2002-03-01","39"
"USW00024234","2002-03-02","40"
"USW00024234","2002-03-03","44"
"USW00024234","2002-03-04","46"
"USW00024234","2002-03-05","43"
"USW00024234","2002-03-06","37"
"USW00024234","2002-03-07","35"
"USW00024234","2002-03-08","37"
"USW00024234","2002-03-09","44"
"USW00024234","2002-03-10","46"
"USW00024234","2002-03-11","49"
"USW00024234","2002-03-12","45"
"USW00024234","2002-03-13","45"
"USW00024234","2002-03-14","44"
"USW00024234","2002-03-15","41"
"USW00024234","2002-03-16","36"
"USW00024234","2002-03-17","38"
"USW00024234","2002-03-18","39"
"USW00024234","2002-03-19","42"
"USW00024234","2002-03-20","37"
"USW00024234","2002-03-21","45"
"USW00024234","2002-03-22","44"
"USW00024234","2002-03-23","50"
"USW00024234","2002-03-24","51"
"USW00024234","2002-03-25","51"
"USW00024234","2002-03-26","46"
"USW00024234","2002-03-27","43"
"USW00024234","2002-03-28","49"
"USW00024234","2002-03-29","51"
"USW00024234","2002-03-30","50"
"USW00024234","2002-03-31","52"
"USW00024234","2002-04-01","49"
"USW00024234","2002-04-02","47"
"USW00024234","2002-04-03","49"
"USW00024234","2002-04-04","53"
"USW00024234","2002-04-05","50"
"USW00024234","2002-04-06","54"
"USW00024234","2002-04-07","52"
"USW00024234","2002-04-08","49"
"USW00024234","2002-04-09","54"
"USW00024234","2002-04-10","54"
"USW00024234","2002-04-11","55"
"USW00024234","2002-04-12","56"
"USW00024234","2002-04-13","55"
"USW00024234","2002-04-14","49"
"USW00024234","2002-04-15","46"
"USW00024234","2002-04-16","44"
"USW00024234","2002-04-17","49"
"USW00024234","2002-04-18","51"
"USW00024234","2002-04-19","50"
"USW00024234","2002-04-20","50"
"USW00024234","2002-04-21","47"
"USW00024234","2002-04-22","49"
"USW00024234","2002-04-23","46"
"USW00024234","2002-04-24","48"
"USW00024234","2002-04-25","52"
"USW00024234","2002-04-26","46"
"USW00024234","2002-04-27","49"
"USW00024234","2002-04-28","52"
"USW00024234","2002-04-29","55"
"USW00024234","2002-04-30","57"
"USW00024234","2002-05-01","51"
"USW00024234","2002-05-02","49"
"USW00024234","2002-05-03","49"
"USW00024234","2002-05-04","49"
"USW00024234","2002-05-05","48"
"USW00024234","2002-05-06","43"
"USW00024234","2002-05-07","45"
"USW00024234","2002-05-08","48"
"USW00024234","2002-05-09","51"
"USW00024234","2002-05-10","53"
"USW00024234","2002-05-11","57"
"USW00024234","2002-05-12","65"
"USW00024234","2002-05-13","55"
"USW00024234","2002-05-14","52"
"USW00024234","2002-05-15","52"
"USW00024234","2002-05-16","56"
"USW00024234","2002-05-17","55"
"USW00024234","2002-05-18","59"
"USW00024234","2002-05-19","56"
"USW00024234","2002-05-20","57"
"USW00024234","2002-05-21","56"
"USW00024234","2002-05-22","56"
"USW00024234","2002-05-23","57"
"USW00024234","2002-05-24","58"
"USW00024234","2002-05-25","61"
"USW00024234","2002-05-26","63"
"USW00024234","2002-05-27","62"
"USW00024234","2002-05-28","61"
"USW00024234","2002-05-29","59"
"USW00024234","2002-05-30","59"
"USW00024234","2002-05-31","60"
"USW00024234","2002-06-01","62"
"USW00024234","2002-06-02","59"
"USW00024234","2002-06-03","60"
"USW00024234","2002-06-04","62"
"USW00024234","2002-06-05","62"
"USW00024234","2002-06-06","57"
"USW00024234","2002-06-07","50"
"USW00024234","2002-06-08","53"
"USW00024234","2002-06-09","61"
"USW00024234","2002-06-10","62"
"USW00024234","2002-06-11","65"
"USW00024234","2002-06-12","70"
"USW00024234","2002-06-13","76"
"USW00024234","2002-06-14","63"
"USW00024234","2002-06-15","61"
"USW00024234","2002-06-16","61"
"USW00024234","2002-06-17","59"
"USW00024234","2002-06-18","59"
"USW00024234","2002-06-19","61"
"USW00024234","2002-06-20","63"
"USW00024234","2002-06-21","71"
"USW00024234","2002-06-22","67"
"USW00024234","2002-06-23","66"
"USW00024234","2002-06-24","68"
"USW00024234","2002-06-25","73"
"USW00024234","2002-06-26","75"
"USW00024234","2002-06-27","65"
"USW00024234","2002-06-28","59"
"USW00024234","2002-06-29","62"
"USW00024234","2002-06-30","63"
"USW00024234","2002-07-01","62"
"USW00024234","2002-07-02","61"
"USW00024234","2002-07-03","63"
"USW00024234","2002-07-04","61"
"USW00024234","2002-07-05","62"
"USW00024234","2002-07-06","67"
"USW00024234","2002-07-07","63"
"USW00024234","2002-07-08","65"
"USW00024234","2002-07-09","67"
"USW00024234","2002-07-10","76"
"USW00024234","2002-07-11","73"
"USW00024234","2002-07-12","71"
"USW00024234","2002-07-13","70"
"USW00024234","2002-07-14","63"
"USW00024234","2002-07-15","66"
"USW00024234","2002-07-16","68"
"USW00024234","2002-07-17","70"
"USW00024234","2002-07-18","70"
"USW00024234","2002-07-19","69"
"USW00024234","2002-07-20","69"
"USW00024234","2002-07-21","70"
"USW00024234","2002-07-22","77"
"USW00024234","2002-07-23","76"
"USW00024234","2002-07-24","72"
"USW00024234","2002-07-25","66"
"USW00024234","2002-07-26","63"
"USW00024234","2002-07-27","66"
"USW00024234","2002-07-28","62"
"USW00024234","2002-07-29","65"
"USW00024234","2002-07-30","65"
"USW00024234","2002-07-31","62"
"USW00024234","2002-08-01","65"
"USW00024234","2002-08-02","63"
"USW00024234","2002-08-03","61"
"USW00024234","2002-08-04","62"
"USW00024234","2002-08-05","63"
"USW00024234","2002-08-06","62"
"USW00024234","2002-08-07","64"
"USW00024234","2002-08-08","68"
"USW00024234","2002-08-09","70"
"USW00024234","2002-08-10","70"
"USW00024234","2002-08-11","69"
"USW00024234","2002-08-12","71"
"USW00024234","2002-08-13","79"
"USW00024234","2002-08-14","74"
"USW00024234","2002-08-15","70"
"USW00024234","2002-08-16","68"
"USW00024234","2002-08-17","66"
"USW00024234","2002-08-18","64"
"USW00024234","2002-08-19","62"
"USW00024234","2002-08-20","63"
"USW00024234","2002-08-21","64"
"USW00024234","2002-08-22","66"
"USW00024234","2002-08-23","70"
"USW00024234","2002-08-24","68"
"USW00024234","2002-08-25","63"
"USW00024234","2002-08-26","69"
"USW00024234","2002-08-27","70"
"USW00024234","2002-08-28","74"
"USW00024234","2002-08-29","67"
"USW00024234","2002-08-30","65"
"USW00024234","2002-08-31","67"
"USW00024234","2002-09-01","65"
"USW00024234","2002-09-02","66"
"USW00024234","2002-09-03","60"
"USW00024234","2002-09-04","59"
"USW00024234","2002-09-05","59"
"USW00024234","2002-09-06","59"
"USW00024234","2002-09-07","62"
"USW00024234","2002-09-08","56"
"USW00024234","2002-09-09","66"
"USW00024234","2002-09-10","67"
"USW00024234","2002-09-11","67"
"USW00024234","2002-09-12","68"
"USW00024234","2002-09-13","69"
"USW00024234","2002-09-14","67"
"USW00024234","2002-09-15","63"
"USW00024234","2002-09-16","63"
"USW00024234","2002-09-17","61"
"USW00024234","2002-09-18","60"
"USW00024234","2002-09-19","62"
"USW00024234","2002-09-20","58"
"USW00024234","2002-09-21","60"
"USW00024234","2002-09-22","62"
"USW00024234","2002-09-23","61"
"USW00024234","2002-09-24","62"
"USW00024234","2002-09-25","64"
"USW00024234","2002-09-26","61"
"USW00024234","2002-09-27","60"
"USW00024234","2002-09-28","62"
"USW00024234","2002-09-29","57"
"USW00024234","2002-09-30","52"
"USW00024234","2002-10-01","51"
"USW00024234","2002-10-02","51"
"USW00024234","2002-10-03","57"
"USW00024234","2002-10-04","59"
"USW00024234","2002-10-05","57"
"USW00024234","2002-10-06","61"
"USW00024234","2002-10-07","58"
"USW00024234","2002-10-08","58"
"USW00024234","2002-10-09","56"
"USW00024234","2002-10-10","55"
"USW00024234","2002-10-11","50"
"USW00024234","2002-10-12","51"
"USW00024234","2002-10-13","50"
"USW00024234","2002-10-14","54"
"USW00024234","2002-10-15","57"
"USW00024234","2002-10-16","59"
"USW00024234","2002-10-17","55"
"USW00024234","2002-10-18","51"
"USW00024234","2002-10-19","57"
"USW00024234","2002-10-20","57"
"USW00024234","2002-10-21","57"
"USW00024234","2002-10-22","55"
"USW00024234","2002-10-23","53"
"USW00024234","2002-10-24","47"
"USW00024234","2002-10-25","47"
"USW00024234","2002-10-26","44"
"USW00024234","2002-10-27","46"
"USW00024234","2002-10-28","51"
"USW00024234","2002-10-29","46"
"USW00024234","2002-10-30","41"
"USW00024234","2002-10-31","42"
"USW00024234","2002-11-01","42"
"USW00024234","2002-11-02","39"
"USW00024234","2002-11-03","39"
"USW00024234","2002-11-04","41"
"USW00024234","2002-11-05","52"
"USW00024234","2002-11-06","49"
